sl_contract_id,pregunta_id,pregunta_aclaracion,respuesta_aclaracion
1677093,743105,estimado miembro comisión poder especificar vía intervenir,vía priorizado ser sustag soldado embargo realizar mantenimiento vía rural
1682373,751397,estimado favor poder confirmar análisis requerido requerimientostécnico encontrar listado tabla rubro cantidad constar lista deanálisis específicamente existir diferencia listado viscosidad cinemático ycontenido inhibidor,tabla cantidad rubro ser publicar anexo pliego atención solicitado adjuntar nuevamente documento
1682373,751398,estimar entidad favo subir pliego término referencia proceso gracias,pliego término referencia ser publicar dentro proceso atención solicitado adjuntar nuevamente documento
1682373,751400,caso laboratorio extranjero cumplir solicitado pliego cuyo personalser extranjero apartado personal técnico mínimo laboratorista quimico ylaboratorista eléctrico encargado análisis aceite dieléctrico solicitar acepteotro tipo titulación tercer nivel país manejar mismo sistema detitulación ecuatoriano supuesto personal cumplir experiencia montosolicitar entidad contratante,título personal técnico requerido deber inscribir senescyt ser validar presentación registro senescyt caso ser título obtenido extranjero deber ser reconocer país conforme ley senescyt debido apostilado
1682373,751401,caso personal encargado realizar toma muestra solicitar aceptar bachilereseléctrico técnico eléctrico ingeniero eléctrico experiencia toma muestra deaceite dieléctrico transformador potencia,atención solicitado ser aceptar válido cargo técnico toma muestra bachiler eléctrico técnico eléctrico ingeniero eléctrico siempre cumplir experiencia servicio analisis aceite transformador poder
1682373,751402,personal encargado realizar toma muestra solicitar aceptar bachilereseléctricocon especialidad electricidad electrónico técnico superior mecánico ingeniero químicocon experiencia toma muestra aceite dieléctrico transformador potencia,atención solicitado ser aceptar válido cargo técnico toma muestra bachiler eléctrico ingeniero químico siempre cumplir experiencia servicio analisis aceite transformador poder
1682373,751403,personal laboratorista eléctrico poder aceptar profesional título ing.eléctrico considerar especialización potencia.demostrando experiencia solicitado entransformador potencia,aceptar justificar cargo laboratorista eléctrico ser través ingeniero eléctrico experiencia servicio analisis aceite transformador poder
1682373,751399,laboratorio realizar ensayo país contar acreditacióninternacional organismo acreditador cuyo trazabilidad ser reconocer sae ser posiblela participación proceso bajo esquema,aceptar siempre laboratorio encontrar acreditado servicio acreditación ecuatoriano sae
1682373,751404,aclaracion,aclaración laboratorista químico laboratorista eléctrico técnico toma muestra deber adjuntar dentro oferta técnico licencia riesgo eléctrico vigente certificación competencia laborales-prevención riesgo laboral energía eléctrico registro senescyt
1728472,754327,aclaracion,conformidad estipular artículo reglamento general ley orgánico sistema nacional contratación público base cronograma publicado portal institucional sercop constatar haber realizar pregunta
1710135,793100,buen dia favor poder aclarar caso requisito supervisor guardia sedebir presentar certificado aptitud fisico emitido ies casa salud publicar obasta certificado emitido empresa,respuesta aclaración estimado oferente atención pregunta comisión técnica indicar siguiente supervisor indicar conforme término referencia solicitar deber remitir certificado médico acredite excelente salud físico extendido casa salud público ser parte ministerio salud público ies así certificado actualizado aptitud físico psicológico emitido médico empresa particular.para guardia seguridad conforme término referencia solicitar deber remitir certificado médico acredite excelente salud físico extendido casa salud público ser parte ministerio salud público ies así certificado actualizado aptitud físico médico corespondiente empresa particular certificado actualizado aptitud psicológico emitido médico corespondiente empresa particular
1710135,793101,punto precio oferta decir efectuar oficio compromisoies-compromiso-pre-j- junio atención memorando no.ies-hd-eb-csge-m junio suscrito camilo josé cela rodríguez- responsable servicio general solicitar además proceder emisión deloficio compromiso presupuestario valor ivo proceder laemisión presente compromiso disponibilidad presupuestario partida servicio deseguridad vigilancia valor total iva corespondiente cientopara siguiente año detalado siguiente manera favor poder indicar cartacompromiso ser institución oferente deber adjuntar alguno carta compromiso,respuesta aclaración estimado oferente atención pregunta comisión técnica indicar siguiente documento mencionado formar parte documentación habilitante proceso dentro fase preparatorio perteneciente unidad médico entidad contratante
1710135,793102,estimar entidad buena tarde poder aclarar cuanto puesto ser 24h cuanto 12h,respuesta aclaración estimado oferente atención pregunta comisión técnica indicar siguiente conforme término referencia solicitar dos punto seguridad laboracer hora lunes domingo punto seguridad laborar hora lunes viernes conformidad directriz emitido mediante circular nro ies-dnabs-c unidad médico asignar jornada mencionado
1710135,793103,aclarar existir confusión documentación deber presentar parámetro,respuesta aclaración estimado oferente atención pregunta comisión técnica indicar siguiente estimado oferente claramente indicar término referencia aplicar
1710135,793104,cuanto certificado médico poder ser emitir médico empresa,respuesta aclaración estimado oferente atención pregunta comisión técnica indicar siguiente supervisor indicar conforme término referencia solicitar deber remitir certificado médico acredite excelente salud físico extendido casa salud público ser parte ministerio salud público ies así certificado actualizado aptitud físico psicológico emitido médico empresa particular.para guardia seguridad conforme término referencia solicitar deber remitir certificado médico acredite excelente salud físico extendido casa salud público ser parte ministerio salud público ies así certificado actualizado aptitud físico médico corespondiente empresa particular certificado actualizado aptitud psicológico emitido médico corespondiente empresa particular
1703008,800019,especificación detalado proceso ser documento seguridad implicar altosestándar calidad seguridad documento deber ser infalsificabl preguntar deber eloferente tener certificado calidad iso emitido buró autorizado mención endiseño produción comercialización industria gráfico,
1703008,800020,holograma revisión técnico vehicular moto deber contener holograma seguridad conún imagen oculto codificado dentro holograma ser visible decodificado travésde dispositivo generar luz coherente láser preguntar texto oculto deber tener estosholograma deber ser ecu gadir mayor seguridad sólo ser visible decodificada através dispositivo generar luz coherente láser,
1703008,800021,estimar entidad especificación técnico partir documento coresponder aladhesivo holográfico seguridad revisión técnico vehicular moto solicitar ventanadesprendible ser troquelar medida 50mx50 pregunta ser posible presentar documento conún ventana ancho alto debido ser medida recomendable elholograma 70mx70 según formato impresión sistema axi,
1709477,801974,aclaracion,presentar manera obligatorio formulario integridad oferta
1709477,801975,estimado señor plazo día ser corto poder fabricar importar productos.poir ampliar plazo día,acuerdo pliego emitido institución plazo ser día partir suscripción contrato provedor desto material deber tener stock ser empresa trabajar nivel nacional ser tiempo suficiente realizar adquisicióny cumplir pliego
1709477,801976,estimar entidad disponer bald litro capacidad poder presentar oferta conestar balde,estimado provedor aceptar propuesta balde litro
1709477,801977,estimado señor debido situación económico actual ser importante contar anticipoparo poder trabajar poder ayudarno menos anticipo,estimado provedor institución realizar adquisición bien material anticipo siempre contra-entregar fin deverificar calidad producto entregado previo informe bodega realizar trámite pago direción financiero ycar producto entregado entero satisfación gadm-espejo
1729307,808512,buena noche gracias invitacion precio items encontrar bajo eir elitem solicitar marca especial,estimado oferente dar contestación pregunta debomanifestar precio basado estudio mercado referente item deber cumplir característica especificación técnico equipo solicitado marca
1711639,815370,vez entregar producto tiempo entidad realizar pago final contratista acreditado cuenta,buena tarde anticipo realizar previo presentación garantía cubrael valor anticipo restante entrega bien recibido aconformidad deber suscribir acta parcial acta definitivo debidamentelegalizado presentación factura corespondiente dentro plazo establecido enla ley.gracias atención
1711639,815371,lugar horario entrega material serio,buen tarde material entregar paroquia olmedo cantón cayambe comunidad chaupi casa comunal ubicado sur parque central deolmedo vía primero orden.el cronograma entrega encontrar especificado documento especificación técnico numeral lugar entrega bien primero entrega treinta día partir acreditación anticipo.b segundo entrega sesenta día partir acreditación anticipo.c tercero entrega noventa día partir acreditación anticipo gracias atención
1711639,815372,personal gad pichincho ayudar descarga material,buena tarde precio oferta deber contemplar transporte estibaje material lugar entrega gracias atención
1711639,815373,precio unitario encontrar actualizado precio actualidad considerar losaumento sufrir material nivel mundial,buena tarde estudio mercado encontrar elaborado confinidad art numeral resolución externo resercop-.gracia atención
1711639,815374,tablero contrachapado necesitar alguno color natural,buena tarde color natural gracias atención
1711639,815375,medida alto pingo,buena tardesel largo pingo ser gracias atención
1711639,815376,medida plancha tol galvanizado,buena tarde revisar acta pregunta respuesta aclaración adjuntagracia atención
1711639,815377,solicitar adjuntar fotografía bisagra solicitar,buena tarde adjuntar fotografía bisagra revisar acta gracias atención
1711639,815379,solicitar saco cemento pedir unidad ser entender aclararir unidad cuanto saco ser existir confusión unidad,buena tarde tratar saco cemento.gracias atención
1711639,815380,estimado aclarar pliego mencionar pvc elastomerico mientras elarchivo especificación técnico dentro tercero entrega mencionar reductoro mpa acero lisar ser requerimiento adecuado,buena tarde oferent deber entregar unidad reductoro presion nominal mpa material acero unión lisa normawa gracias atención
1711639,815381,"estimado aclarar pliego mencionar cuarton ,04por0, 2u mientras elarchivo especificación encontrar cronograma entrega constar .12u",buena tarde material cuartón alfajía .04por0. ser unidad gracias atención
1711639,815382,eatimadaso confirmar alfajia eucalipto .04riel seco interperie ser parte delproceso pliego constar archivo especificación técnico materialesta constar,buena tarde descripción ítem pliego ser constar cuarton gracias atención
1711639,815384,confirmar cantidad alambre galvanizado n18- rolo ser rolo pliego rolosesp técnico,buena tarde ser rolo alambre galvanizado constar pliego numeral documento especificación técnico gracias atención
1711639,815385,confirmar cantidad clavo presentación caja ser caja pliego 34cajas esp técnica,buena tarde ser caja clavo pulg constar pliego numeral documento especificación técnico gracias atención
1711639,815386,estimado adjuntar foto colar derivacion acero x2pulg,buena tarde adjuntar fotografía revisar acta gracias atención
1711639,815387,estimado confirmar medida candado ser pliego esp técnica modelo delo mismo,buena tarde medida aproximado gracias atención
1711639,815388,estimado favor revisar material cantidad requerido pliego especificacionestécnica haber inconsistencia,buena tarde señor oferent momento elaborar oferta remitir lasespecificación técnico constar pliego considerar especificación técnico queconsta documento adjunto coresponder entrega material gracias atención
1711639,815389,aclaracion,aclaración señor oferent momento elaborar oferta remitir especificación técnico queconstar pliego numeral documento especificación técnicas?publicado portal institucional sercop considerar constar primero segunday tercero entrega dentro documento especificación técnico coresponder unestimado entrega material
1711639,815390,aclaracion,aclaración experiencia específico mínimo acreditar temporalidad año
1711639,815391,aclaracion,aclaración numeral término referencia decir experiencia general mínimo seráacreditado ser corecto experiencia específico mínimo ser acreditar
1711639,815392,aclaracion,aclaración 4se aclarar forma pago ser siguiente forma anticipo realizar previo presentación garantía cobrar valor delanticipo restante entrega bien recibido conformidad cualse deber suscribir acta parcial acta definitivo debidamente legalizado lapresentación factura corespondiente
1702911,820392,señor gobierno autónomo descentralizado provincia orelana favor aclarar sidesear neumatico radial convencional puesto estir mesclar caracteristicasolicitada ejemplo radial levar lona lanta otr,señor oferent respecto pregunta ser necesario aclarar efecto lanta solicitado deber ser radial alma alambre tomar cuenta necesidad presentar vehículo maquinaria institución.se anexo acta respuesta
1702911,820393,ayudar informar ofertar base señalar art ley orgánico laplanificación integral circunscripción teritorial especial amazónico instrumento questablece constitución república ecuador favor residente regiónamazónica ecuador,señor oferent deber ceñir solicitado pliego
1718363,832529,haber presentar documentacion personal poder presentar solo principal ser decirpersonal técnico supervisor.podemos presentar carta compromiso cuanto personal dado quemucha vez ser mejor contratar personal existente evitar caida eficiencia yaconocir area necesidad vez personal ser zona localidad dichocompromiso indicario presentación inmediata hoja vida carne vacuna actualizadocomo hacer entrega ser solo entrega sero semanal mensual favor indicar lafrecuencia anual,estimado provedor deber presentar documentación personal
1718363,832530,favor coreo electronico enviar oferta acuerdo nuevo normativa vigente sepuedir enviar oferta wetransfer dado sistema sozar solo permitir achivo elpeso oferta ser mayor nivel almacenamiento velocidad envio ser mejor wetransfertal establecer normativa vigenteir caso convalidación aparte subir portal sedebir enviar coreo fisico,estimado provedor coreo ser cpublicas.procesos@gmail.com oferta ser enviar acuerdo normativa legal vigente
1718363,832531,poder enviar oferta unicamente portal socir respondar porfavor surespuesta ser importante.en caso negociacion poder ser videolamar manera telematicalaentrego oferta fisico ser solo impresa,estimado provedor coreo ser cpublicas.procesos@gmail.com oferta ser enviar acuerdo normativa legal vigente
1718363,832533,propensión marginai dei saiario iamir economía ser empresa deservicio compimentario decir cada doiar saiario representar ios empresa doiar 41centavos ser cada doiar deber tambien cubrir costo ies hacer reserva parapago decimo fondo reserva vacación,estimado provedor garadecir comentario fase precontractual pregunta respuesta ser aclarar duda sucitada dentro proceso evidenciar pregunta tal adicional ser importamte resaltar fase preparatorio elaborar estudio mercado base normativa legal vigente adjudicación año anterior publica principio transparencia portal soce contratacion publica favor remitir tdr publicado
1700190,842280,solicitar aclarar realizacion mantenimiento entidad contar partida yreferencial parte presente proceso bien conforme establecido capitulo ivigencia tecnologico actual codficacion resolución sercop,
1744664,842000,estimado miembro comisión técnica pregunta dentro pliego pedir experienciageneral deber demostrar distribución venta fármaco adquirido losultim quince año poder ingresar contrato respectiva acta entregarecepción definitivo factura comoexperiencia específico ser toxina botulínico 10u?.favor ayuda confirmar experiencia venta producto toxina botulinico 10u seaceptado gracia,estimado oferente aceptar experiencia venta medicamentotoxina botulinico 10u toda vez ser fármaco deber presentar documento sustento requerido pliego proceso contrato respectiva acta entrega recepción definitivo factura retención elcaso experiencia ser sector público contrato respectiva acta entrega recepción definitivo factura retención caso experiencia ser sector privado
1744664,842001,ser posible demostrar experiencia sector privado toxina botulinico 10u,estimado oferente ser posible presentar experiencia sector privado latoxina botulinico 10u deber presentar documento sustento requerido pliego proceso contrato respectiva acta entrega recepción definitivo factura retención caso experiencia ser sector privado
1700190,842271,acuerdo resolución re-sercop- directriz dado sercop parasubir oferta electrónico firmado igual manera alternativa válido presentación deoferta físico rogar confirmar ser suficiente subir oferta unicamente módulofacilitador mfc anexo necesariamente deber firmado ultimo anexo eslo oferta firmado sistema firmar,
1700190,842272,ser bien partir componente insumos importación existir producionacional rogar ampliar plazo menos día menos tener provedorpreparado pre-selecionado suceder comúnmente entidad poner plazosimposibl cumplir,
1700190,842273,situación económico país ser difícil además ser bien componente importado roguir considerar ampliar anticipo menos mayor participación oferentesen proceso rogar ser consient situación nacional promover reactivamientoeconómico país política nuevo gobierno salir junto crisis,
1700190,842274,proceso ajustar garantía técnico limitado defecto fabricación oun año cumplir primero vigencia tecnológico cinco año conforme loestablecido decreto adquisición vehículo favor confirmar,
1700190,842275,art codificación resolución sercop aclarar modificación pliegoque realizar consecuencia respuesta aclaraciones poder cambiar objeto delprocedimiento precio establecido entender plazo forma pago especificacionesentrir ser susceptible coreción antecedente solicitar manera máscomedido ampliar plazo día anticipo menos,
1700190,842276,favor confirmar proceso ajustar experiencia determinado resolucion no.r.e.-sercop- indicar art presentación contrato instrumentoque acreditar experiencia mínimo especificar bien similar provedor cumplierar montomínimo solicitado experiencia mínimo general contrato instrumento seráconsiderado válido acreditar dos tipo experiencia experiencia general podráser acreditado dentro año previo publicación procedimiento contratación,
1700190,842277,señor comisión técnica solicitar manera cordial considerar tiempo dentregar día partir anticipo,
1700190,842278,señor comisión técnica solicitar manera cordial permitir ofertar uncamión potencia hp@rpm 210hp .20rpm torque nm@rpm 825nm@ .60rpm superar solicitado especificación técnico,
1696811,842331,poder indicar precisar oferent experiencia general experiencia especificamínima,respuesta preguntar requerir oferent experiencia general experiencia específico debido objeto contratación ser adquisición repuesto consumibl acesorio requerir experiencia provisión bien
1696811,842332,solicitar producto marca especifico ser importante celec provedor searepresentante distribuidor marca cuestión tema garantía,respuesta preguntar fin existir mayor concurencia conforme previsto artículo losncp ser necesario cualidad provedor adicional indicar provedor resultar adjudicado previo suscripción contrato deber presentar garantía técnico conforme normativa legal vigente
1696811,842333,siguiente articulo mencionar oferent poder ser fabricante representante distribuidor vendedor autorizado poder coroborar ser cierto solicitancertificado parte fabrica mencionar representado autorizado?art .-garantir técnica cierto bienes.- contrato adquisición provisión oinstalacióndir equipo maquinaria vehículo obra contemplar aquel provisión oinstalación asegurar calidad buen funcionamiento mismo exigir además almomento lasuscripción contrato parte integrante mismo garantía delfabricante representante distribuidor vendedor autorizado mantener vigente deacuerdo lasestipulación establecido contrato,respuesta preguntar fin existir mayor concurencia conforme previsto artículo losncp ser necesario cualidad provedor adicional indicar provedor resultar adjudicado previo suscripción contrato deber presentar garantía técnico conforme normativa legal vigente
1696811,842334,señor celecsur favor podriar adjuntar cuadro especificación tecnica mismono encontrar dentro documento anexo proceso gracia,respuesta preguntar ser compra repuesto acesorio consumibl etiquetadora brady cada ítem adquirir poser código catálogo brady código encontrar descrito pliego publicado ítem especificación técnico página página columna característica requisito funcional tecnológico buscar código producto código indicar característica cada ítem material largo ancho demás condición particular cada producto
1681062,847367,buen día mediante circular nro sercop-sercop-c quito d.m octubre 2020elsercop habilito entrega oferta forma digital firma electrónico travésdecoreo electronico wetransfer favor facilitar coreo electrónico habilitado remitirlaoferta gracia,"estimado oferente anexo respuesta inquietud estimado oferente forma comedido solicitar ser posible realizar entrega forma físico cuestión insumos institucional copia siguiente coreos:""jo bravo dueña jose.bravo@gestionderiesgos.gob.ec""celina robl celina.robles@gestionderiesgos.gob.ec""jhony castilo director.administrativo@gestionderiesgos.gob.ec"
1680430,847387,saludo cordial estimado señor poder enviar oferta manera digital ser casofavor especificar direción coreo electrónico poder enviar oferta muchasgracia,regir anexo entrega oferta convalidación gadcg publicado portal compra público
1680430,847388,saludo estimar entidad contratante gracias invitacion solicito considerar eliminel requisito supervisor tener nivel instrución tercer nivel debido segúnel reglamento formacion personal vigilancia seguridad privado art establecer quepar curso especialización seguridad privado contenido curso desupervisor requisito mínimo ser tener titulo bachiler gracias,acuerdo pregunta aceptar mínimo ser bachiler cualquiera especialidad siempre tener curso supervisor avalado ministerio gobierno ser i nivel
1680430,847389,buen dia gracias invitacion poder aceptar carta compromiso caso seradjudicado implementar oficina ciudad guaranda respecto peronal tecnico sepresentar hoja vida personal guardia solo supervisor conforme tdr ypliego,acuerdo carta compromiso implementar oficina proceder deber establecido empresa localidad dar servicio referente personal técnico ser necesario presentar documentación relevante señor guardias
1680430,847390,buen día favor aclarar ser certificado vigente sistema gestión riesgosdel trabajo ies inspeción evaluación normativa seguridad salud eltrabajo vigente país sera registro riesgo laboral emitir mrl,acuerdo pregunta certificado ser registro riesgo laboral emitir ministerio trabajo mrl mismo deber ser actualizar
1680430,847391,estimado señor querer saber haber algun eror solicitud requrimiento serviciodebido costo permitir poder operar nuevo tasa sectorial mercado valoresque alcanzar ofrecer sueldo digno,acuerdo pregunta haber ninguno eror solicitado costo basar mediante estudio mercado realizado
1680430,847392,"buen dia favor aclarar cantidad personal tecnico guardias""y presentar ladocumentación tdr pliego indicar",base cantidad personal técnico guardias regir numeral término referencia referente documentación personal técnico ser necesario presentar documentación relevante señor guardias
1714258,900534,aclaracion,proceder revisar portal compra público pregunta aclaración presentado provedor haber manifestar interés participar proceso contratación servicio seguridad vigilancia seis centro desarolo infantil atencion directo centro gerontologico edificio direción distrital san lorenzo tipo cordinación zonal observar haber presentar pregunta aclaración dentro proceso contratación adjuntar acta
1745524,926340,señor integrante comisión técnico aceptar oferta cepilo original nuevo yaque garantizar buen funcionamiento baredora evitar peso cepilosremanufacturado dañar prematuramente selo motor hidráulico incluso daño delmotor completo legar incurir gasto malo adquisición manipulación elementosde baredora,suscribir responsable fase precontractual proceso subasta inverso electrónico signado código sie-epar-r contratación cepilo patín goma baredora proceder aclarar cepilo ser aceptar conforme documento elaborado personal técnico empresa denominado término referencia numeral producto servcio esperado describir especificación técnico característica requerida presente proceso
1745524,926341,aclaracion,responsable fase precontractual sustento establecido artículo reglamento general ley orgánico sistema nacional contratación público -rglosncp- proceder realizar siguiente aclaración mismo alterar objeto contrato presupuesto referencial numeral artículo rglosncp establecer subasta inverso deber cumplir siguiente regla común numeral parámetro calificación sujetar principio seleción objetivo consistir especificación técnico término referencia según coresponda así regla participación enfocar exclusivamente bien servicio ninguno caso solicitar acreditación requisito relacionado sujeto tal aclarar presente proceso ser parámetro calificación experiencia específico actualizar cuadro verificación cumplimiento integridad requisi
1711362,931356,contrato anterior splunk vencer enero confirmar vigencia día desoportir contar fecha deber tener consideración renovación demantenimiento ser continuo caer multa atraso renovación,respuesta aclaración comisión técnica aclarar presente proceso deber considerar especificado término referencia respecto seción plazo ejecución día calendario indica: día partir día siguiente notificación escrito parte administrador contrato respecto disponibilidad anticipo
1711362,931357,favor indicar alcance mantenimiento hardware solicitar rpf lasecion mantenimiento preventivo,respuesta aclaración desconocer término rpf comisión técnica aclarar presente proceso deber considerar especificado término referencia respecto seción mantenimiento preventivo indicar mantenimiento preventivo mantenimiento preventivo deber ser prover sitio directamente oferente.el mantenimiento preventivo comprender siguiente actividad ver mas acta
1711362,931358,aclaracion,aclaracion base memorando nro cnel-cnel-m fecha junio emitido máximo autoridad gerente general cnel ingeniero antonio clemente icazar mor disponer proceso contratación público realizar corporación dentro requisito mínimo experiencia general experiencia específico experiencia personal técnico requerir experiencia relacionado persona natural jurídica privado certificado contrato exigir factura retención efecto deber incluir cambio corespondiente pliego término referencia especificación técnico adicionalmente deber incluir pliego resolución designar comisión técnica delegado calificación nota establecer presentar factura retención emitido mismo mes presentar oferta ver mas acta adjunto
1711362,931359,aclaracion,acto pregunta respusta aclaración
1680707,932329,buena tarde favor aclarar documentación guardia deber ser enviar evaluacióndir oferta indicar deber adjuntar carta compromiso indicar personal sercontratado contar experiencia mínimo requerido aclarar solo deber adjuntar lacarta compromiso vez presentar hoja vida cada guardia gracias,estimado provedor sólo carta compromiso documentación guardia verificar vez adjudicar proceso documentación vigente verificar cumplimiento art ley orgánico planificación integral circunscripción teritorial especial amazónico
1680707,932328,poder presentar oferta revólver letal calibre,estimado provedor mediante memorar nro.ies-dnsc-m fecha marzo suscrito directora nacional servicio corporativo emitir actualización lineamento general contratación servicio seguridad vigilancia privado instituto ecuatoriano seguridad social punto equipo arma letal tipo pistolo calibre cumplimento disposición direción provincial realizar término referencia participar dentro proceso deber cumplir estipulado tdr
1680707,932330,gracias pro invitación poder presentar revólver calibre letal ser motivo dedescalificación gracias,estimado provedor mediante memorar nro.ies-dnsc-m fecha marzo suscrito directora nacional servicio corporativo emitir actualización lineamento general contratación servicio seguridad vigilancia privado instituto ecuatoriano seguridad social punto equipo arma letal tipo pistolo calibre cumplimento disposición direción provincial realizar término referencia participar dentro proceso deber cumplir estipulado tdr
1705469,992681,favor adjuntar nuevamente carta confidencialidad solicitar archivo ushay encuentra gracia,estimado oferente adjuntar solicitado carta confidencialidad
1682008,993773,estimado señor listado solicitado transferencia tecnología nivel t2 deber serpresentado solo enunciado carta compromiso punto detalado deber serenviado oferta,estimado oferente conformidad numeral parámetro documento especificación tecnica adquisición insumo material equipo maquinaria instalacion iluminacion arquitectónico patrimonial fachada edificio honorable gobierno autónomo descentralizado provincia chimborazo deber presentar carta compromiso describir cumplimiento transferencia tecnología nivel t2 decir solo deber enunciar documento únicamente oferente adjudicado deber presentar documentación descrito previo suscripción contrato
1682008,993775,estimado favor aclarar confirmar experiencia poder ser iluminación eniluminacionartístico iluminacion arquitectónico iluminacion decorativo general yeliminar ser edificio patrimonial limitar direcionar participacion losoferent normativa sercop experiencia especifico personal,estimado oferente experiencia específico mínimo solicitado entidad contratante haber establecer cumplimiento determinar modelo pliego subasta inverso electrónico bien servicio condición particular pliego procedimiento subasta inverso electrónico bien servicio seción verificación evaluación oferta técnico experiencia general específico mínimo literal experiencia específico mínimo deber directamente relacionado objeto contratación ser así desprender pliego término referencia presente proceso contratación ejecución mismo levar cabo edificio honorable gobierno autónomo descentralizado provincia chimborazo ser considerado patrimonial acuerdo valor histórico arquitectónico revisar contenido respuesta remitar archivo acto pregunta respuesta
1682008,993776,estimado item luminaria general sobrepuesta rgbw 56w 3240lum ac10-240v ser tangeneral foco rgbw panel poder cumplir caracteristica adema seindicar deber tener comunicacion dmx canal necesitan.por favor especificación técnico ser preciso ser general poder generar inconveniente momento deofertar favor adjuntar especiación técnico mas preciso ser posible imágenesreferencial luminaria requerido,estimado oferente remitir especificación técnico equipo solicitado favor remitir aclaratoria encontrar final presente acta
1682008,993777,estimado item proyector led iluminación arquitectónico lineal rgb 36w puedeser manguera riel canaleta adema indicar deber tener comunicacion dmx loscanale necesitan.por favor especificación técnico ser preciso ser muygeneral poder generar inconveniente momento ofertar favor adjuntar especiacionestécnica mas preciso ser posible imagen referencial luminaria requerido,estimado oferente remitir especificación técnico equipo solicitado favor remitir aclaratoria encontrar final presente acta
1682008,993778,estimado item luminario rgbw 130w led 4en 360lum ac10-240v puedeque tipo deluminario ser reflector proyector foco panel manguera además indicar deber tenercomunicación dmx canal necesitan.por favor especificación técnico sonprecisa ser general poder generar inconveniente momento ofertar favoradjuntar especiacionestécnica mas preciso ser posible imagen referencial lasluminaria requerido,estimado oferente remitir especificación técnico equipo solicitado favor remitir aclaratoria encontrar final presente acta
1682008,993779,favor especificación técnico ser preciso ningun item tener detale quese necesitar ser general poder generar inconveniente momento deofertar favoradjuntar especiación técnico mas preciso ser posible imágenesreferencial lasluminaria requerido,estimado oferente remitir especificación técnico equipo solicitado favor remitir aclaratoria encontrar final presente acta
1682008,993780,favor tema instalacion requerir entidad entregar plano ubicacion detoda luminaria poder ofertar manera corecto informacion deber dar aconcer oferent poder tener valor económico costo momentode oferta ser caso puja,estimado oferente numeral especificación técnico documento especificación tecnica adquisición insumo material equipo maquinaria instalacion iluminacion arquitectónico patrimonial fachada edificio honorable gobierno autónomo descentralizado provincia chimborazo dar conocer número total luminaria deber ser utilizar presente proceso contratación igual manera oferent deber verificar aclaratoria encontrar final presente acta determinar especificación cada equipo requerido honorable gobierno autónomo descentralizado provincia chimborazo dentro documento especificar ubicación equipo ser instalar bien ser colocar instalado iluminación arquitectónico revisar contenido respuesta remitar archivo acto pregunta respuesta
1682008,993781,estimado miembro comisión técnica solicito subir especificación técnico delsiguiente equipo spliter distribución señal dmx toda vez ser necesario especificaciónir concreto poder presentar oferta corespondiente,estimado oferente remitir especificación técnico equipo solicitado favor remitir aclaratoria encontrar final presente acta
1682008,993782,estimado miembro comisión técnica favor especificar cantidad lúmén elgrado proteción requerir siguiente equipo proyector led iluminacionarquitectónica lineal rgb 36w,estimado oferente remitir especificación técnico equipo solicitado favor remitir aclaratoria encontrar final presente acta
1682008,993783,"estimado miembro comisión técnica favor especificar cantidad lúmén elgrado proteción requerir siguiente equipo luminaria piso rgb dmx 12x1w,30grado 24v diam altura",estimado oferente remitir especificación técnico equipo solicitado favor remitir aclaratoria encontrar final presente acta
1682008,993784,estimado miembro comisión técnico favor confirmar lúmén especificado enla luminaria general sobrepuesta rgbw 56w ser mínir poder ofertar equipo demayor luminancia permitir obtener mejor resultado lumínico,estimado oferente aceptar equipo mayor cantidad lúmén siempre parámetro afectar demá especificación equipo potencia cantidad leds ángulo apertura etc. ser cumplimiento obligatorio considerar consumo equipo actualmente encontrar instalado edificio honorable gobierno autónomo descentralizado provincia chimborazo
1682008,993785,estimado miembro comisión técnico favor confirmar lúmén especificado enla luminario rgbw leds ser mínir poder ofertar equipo mayor luminanciaque permitir obtener mejor resultado lumínico considerar existir afectación alconsumo entidad,estimado oferente aceptar equipo mayor cantidad lúmén siempre parámetro afectar demá especificación equipo potencia cantidad leds ángulo apertura etc. ser cumplimiento obligatorio considerar consumo equipo actualmente encontrar instalado edificio honorable gobierno autónomo descentralizado provincia chimborazo
1682008,993786,estimado miembro comisión técnico favor confirmar certificado distribuidorautorizado deber presentar únicamente equipo iluminación decir proyector luminaria reflector spliter distribuidor señal omiteir material cable manguera tablero distribución toda vez último ser distribución ocomercialización local,estimado oferente deber presentar requisito mínimo certificado distribuidor autorizado siguiente equipo proyector luminaria reflector spliter distribuidor señal razón resto equipo ser distribución comercialización local
1682008,993787,estimado miembro comisión técnica dar cumplimiento certificado dedistribuidor autorizado poder presentar carta emitido distribuidor autorizado haciael oferente respectivo respaldo emitido fabricante,estimado oferente cumplimiento principio concurencia consagrado art losncp comisión técnica aceptar certificado emitido distribuidor local siempre adjunte oferta certificado distribuidor autorizado emitido fabricante dirigido distribuidor local honorable gobierno autónomo descentralizado provincia chimborazo reservar derecho verificación veracidad documento presentado
1682008,993788,estimado miembro comisión técnica cronograma solicitado servicio deinstalación deber semana,estimado oferente considerar plazo ejecución presente proceso cronograma requerido servicio instalación deber ser presentar mes semana
